track_uri,name,artists_names,song_popularity,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artists_popularities,artists_genres,artists_followers,predicted_mood
open.spotify.com/track/7nFJSfGvvV0WjatTZN6QYi,Bamba (feat. Aitch & BIA),Luciano,75,2022-09-22,0.798,0.806,10.0,-5.841,1.0,0.355,0.145,0.0,0.13,0.82,138.082,203256,4,78,german drill,1719315,happy
open.spotify.com/track/7ifMxHITc3NIipJO4R5NGb,No Le Aflojo,Los Gemelos De Sinaloa,75,2022-03-02,0.698,0.687,5.0,-4.115,0.0,0.0501,0.195,0.0,0.0829,0.773,116.765,202876,4,70,corrido,416738,happy
open.spotify.com/track/3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,75,2007-12-14,0.763,0.803,1.0,-3.713,1.0,0.0351,0.0709,0.285,0.348,0.561,103.04,229640,3,75,alternative dance,2750820,energetic
open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1,Got It On Me,Pop Smoke,75,2020-07-03,0.688,0.647,2.0,-7.258,1.0,0.19,0.00815,1.65e-05,0.095,0.195,88.834,164580,4,84,brooklyn drill,12280450,calm
open.spotify.com/track/2TOzTqQXNmR2zDJXihjZ2e,enough for you,Olivia Rodrigo,75,2021-05-21,0.638,0.259,7.0,-10.706,1.0,0.0898,0.753,0.0,0.219,0.269,88.485,202827,4,84,pop,24725534,calm
open.spotify.com/track/4VHkjPgAis9JNfc1URn7zZ,Sorry Bout That,Yeat,75,2021-06-10,0.73,0.643,6.0,-7.811,0.0,0.0984,8.47e-05,0.0,0.203,0.492,141.961,186018,4,85,pluggnb,2145775,calm
open.spotify.com/track/1HvTxgCj0mTzQlEo0zLvFb,In My Head,Lil Tjay,75,2022-04-01,0.684,0.545,1.0,-6.885,1.0,0.121,0.159,0.0,0.102,0.407,143.049,135264,4,82,brooklyn drill,6378711,calm
open.spotify.com/track/4pjznsLeoyimnxGlVpmyJI,NÉ SEGREDO,MC Cabelinho,75,2022-09-19,0.654,0.71,3.0,-5.68,0.0,0.111,0.619,0.0,0.218,0.508,103.548,155772,3,80,funk carioca,2907090,happy
open.spotify.com/track/6k9zUQ7Gngrs8ULzQOyDDV,Me Tocó Morir,Fuerza Regida,75,2022-12-28,0.723,0.617,0.0,-3.69,0.0,0.0497,0.421,0.0,0.109,0.973,150.075,144640,3,87,corrido,2819412,happy
open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7,Get Back,Pop Smoke,74,2020-02-07,0.798,0.649,9.0,-6.546,1.0,0.306,0.0746,1.34e-05,0.517,0.566,142.006,108160,4,84,brooklyn drill,12280450,calm
open.spotify.com/track/4mIHgQ3ofK2RK34UdbqMbe,Ambition For Cash,Key Glock,74,2021-11-05,0.841,0.732,7.0,-5.186,0.0,0.19,0.0115,2.18e-05,0.136,0.576,149.012,143480,4,77,hip hop,1531343,happy
open.spotify.com/track/55XrFge2dEZwYzNl128DwN,Losing Interest,itssvd,74,2017-02-12,0.753,0.355,8.0,-13.295,0.0,0.0898,0.48,0.87,0.122,0.506,111.863,120547,4,67,lo-fi chill,74154,calm
open.spotify.com/track/6Jkm5kUldvIqxzI1Pa7nXH,10 Things I Hate About You,Leah Kate,74,2022-03-23,0.544,0.786,8.0,-2.97,1.0,0.0501,0.00991,0.0,0.169,0.446,153.967,157138,4,62,alt z,154650,energetic
open.spotify.com/track/76VtA90NKurNqaQpV126Ue,Pour It Up,Rihanna,74,2012-12-11,0.785,0.478,2.0,-8.735,1.0,0.0419,0.0254,0.0,0.0901,0.39,134.002,161200,4,92,barbadian pop,54178114,calm
open.spotify.com/track/5kB6WithhB8Iv08EMNmAbt,Memory Lane,Old Dominion,74,2023-01-05,0.645,0.8,6.0,-4.272,1.0,0.0363,0.0189,1.12e-05,0.0858,0.375,118.977,172480,4,71,contemporary country,1335114,energetic
open.spotify.com/track/5oady7OSE7dH7LHiqmb3Cr,"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",A$AP Ferg,74,2019-08-16,0.737,0.597,7.0,-7.333,1.0,0.119,0.292,0.0,0.13,0.449,92.049,222987,4,73,gangster rap,3524467,calm
open.spotify.com/track/6PnluwP0fjGnpIBsqTdUTq,Pretty When You Cry,Lana Del Rey,74,2014-01-01,0.509,0.547,10.0,-6.548,0.0,0.0417,0.399,0.0,0.215,0.197,109.436,234147,4,92,art pop,22394347,sad
open.spotify.com/track/7CJJ7JC3kj9XdweWTvfVhX,Vacilão,Zé Felipe,74,2023-03-16,0.879,0.886,7.0,-3.287,1.0,0.0508,0.237,0.0,0.0615,0.966,125.973,130403,4,76,arrocha,4285437,happy
open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,Secreto,Anuel AA,74,2019-01-15,0.807,0.803,11.0,-4.156,1.0,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4,89,reggaeton,27967083,energetic
open.spotify.com/track/46lFttIf5hnUZMGvjK0Wxo,Runaway (U & I),Galantis,74,2015-06-05,0.506,0.805,1.0,-4.119,1.0,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074,4,74,dance pop,3340885,energetic
open.spotify.com/track/0F3v8p8ZnEGtZDxNcJ5Klq,Unstoppable - R3HAB Remix,Sia,74,2022-07-08,0.678,0.744,6.0,-4.058,0.0,0.234,0.495,2.35e-05,0.0631,0.433,101.987,162353,4,85,australian dance,25954076,energetic
open.spotify.com/track/0wavGRldH0AWyu2zvTz8zb,Sweet Nothing,Taylor Swift,74,2022-10-21,0.337,0.156,0.0,-14.919,1.0,0.0518,0.964,7.72e-05,0.115,0.39,176.655,188497,4,100,pop,71194980,calm
open.spotify.com/track/4H7WNRErSbONkM06blBoGc,Stay,Post Malone,74,2018-04-27,0.507,0.48,5.0,-5.418,1.0,0.0266,0.449,0.0,0.147,0.35,86.046,204427,4,89,dfw rap,40179245,calm
open.spotify.com/track/3GpbwCm3YxiWDvy29Uo3vP,Right Round,Flo Rida,74,2009-03-30,0.72,0.672,7.0,-6.852,1.0,0.0551,0.009,0.0,0.232,0.705,124.986,204640,4,80,dance pop,8819304,happy
open.spotify.com/track/1tkHHqMZaVoNtQvC32Om8X,PSYCHO CRUISE,ONIMXRU,74,2022-10-14,0.73,0.762,5.0,-10.501,0.0,0.0523,0.000953,0.858,0.0674,0.875,120.031,151214,4,68,,66439,calm
open.spotify.com/track/5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered 2009,The Beatles,74,1968-11-22,0.686,0.127,7.0,-14.361,1.0,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,138387,4,85,beatlesque,25007892,calm
open.spotify.com/track/5m0eMnsWwzgGsUxe1mhFYR,White Tee (with NO1-NOAH),Summer Walker,74,2020-07-10,0.791,0.366,1.0,-8.337,1.0,0.0966,0.744,7.24e-06,0.106,0.335,124.878,211373,4,81,pop,4832124,calm
open.spotify.com/track/5ZCjp56T8J6d7amJyFSzrI,Heart Like A Truck,Lainey Wilson,74,2022-05-20,0.587,0.632,9.0,-5.416,1.0,0.0311,0.148,1.01e-05,0.158,0.392,139.974,199040,4,72,contemporary country,205643,happy
open.spotify.com/track/7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,David Bowie,74,1977,0.489,0.758,7.0,-6.491,1.0,0.0297,0.000678,0.49,0.092,0.435,112.113,371413,4,78,art rock,9270226,energetic
open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP,Walk It Talk It,Migos,74,2018-01-26,0.907,0.633,2.0,-5.145,1.0,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,4,78,atl hip hop,13068888,energetic
open.spotify.com/track/05bfbizlM5AX6Mf1RRyMho,AM Remix,Nio Garcia,74,2021-06-24,0.743,0.655,6.0,-5.015,0.0,0.159,0.114,0.0,0.0764,0.785,172.031,261335,4,73,latin hip hop,4558453,happy
open.spotify.com/track/6uBhi9gBXWjanegOb2Phh0,Stay,Zedd,74,2017-02-23,0.69,0.622,5.0,-5.025,0.0,0.0622,0.253,0.0,0.116,0.544,102.04,210091,4,76,complextro,5914743,happy
open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau,Chlorine,Twenty One Pilots,74,2018-10-05,0.609,0.674,10.0,-7.388,0.0,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,4,81,modern rock,23466124,happy
open.spotify.com/track/60YICjIPdL7LDBcCMK0tAk,Levels,The Kidd,74,2022-05-25,0.592,0.728,2.0,-6.098,1.0,0.311,0.00148,0.0,0.379,0.577,113.17,228706,5,59,,4581,energetic
open.spotify.com/track/1SWVDBtw6h3tm9OehOkDhv,What's The Difference,Dr. Dre,74,1999-11-16,0.772,0.821,11.0,-0.14,0.0,0.25,0.223,0.0,0.148,0.77,91.921,244200,4,81,g funk,9328606,energetic
open.spotify.com/track/0kYMwaQWABTkFff8AZjmYI,Hayloft II,Mother Mother,74,2022-01-28,0.326,0.866,9.0,-4.541,0.0,0.101,0.0044,7.37e-06,0.0912,0.172,178.181,215040,4,74,vancouver indie,3323515,energetic
open.spotify.com/track/66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),Soulja Boy,74,2007-01-01,0.736,0.74,0.0,-2.18,1.0,0.0786,0.515,0.0,0.0468,0.803,140.141,221933,4,70,atl hip hop,1754880,happy
open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,74,2019-12-06,0.724,0.491,8.0,-6.024,1.0,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,4,82,dance pop,29850482,happy
open.spotify.com/track/1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,74,1971,0.531,0.481,4.0,-11.709,0.0,0.06,0.699,0.0,0.0842,0.491,138.45,516893,4,64,adult standards,854858,sad
open.spotify.com/track/0TAmnCzOtqRfvA38DDLTjj,Little Things,One Direction,74,2012-11-12,0.709,0.22,7.0,-11.856,1.0,0.0327,0.811,0.0,0.175,0.53,110.076,219040,4,86,boy band,30319623,sad
open.spotify.com/track/6FjbAnaPRPwiP3sciEYctO,Raabta,Pritam,74,2012-02-24,0.657,0.581,0.0,-8.108,1.0,0.0298,0.699,1.82e-05,0.116,0.323,118.037,243578,4,88,filmi,12976344,sad
open.spotify.com/track/2bCQHF9gdG5BNDVuEIEnNk,Smooth Criminal - 2012 Remaster,Michael Jackson,74,2012-09-18,0.853,0.981,8.0,-3.947,1.0,0.0751,0.247,0.468,0.306,0.595,118.193,257760,4,83,pop,26686955,energetic
open.spotify.com/track/5ZBeML7Lf3FMEVviTyvi8l,Twist And Shout - Remastered 2009,The Beatles,74,1963-03-22,0.482,0.849,2.0,-9.198,1.0,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,155227,4,85,beatlesque,25007892,happy
open.spotify.com/track/7r9kOxiNDnkAg5QKqtyjVk,Rescue,Lauren Daigle,74,2018-09-07,0.293,0.237,6.0,-8.17,1.0,0.0284,0.78,0.0,0.11,0.108,92.935,215613,4,71,ccm,2354144,sad
open.spotify.com/track/7es56D0QedGMsK39wl2yFX,Happier Than Ever,ASTN,74,2021-11-09,0.667,0.457,6.0,-6.885,0.0,0.439,0.341,0.0,0.114,0.266,97.604,109326,4,63,bedroom soul,259994,calm
open.spotify.com/track/22PMfvdz35fFKYnJyMn077,Marry You,Bruno Mars,74,2010-10-05,0.621,0.82,10.0,-4.865,1.0,0.0367,0.332,0.0,0.104,0.452,144.905,230192,4,89,dance pop,47341543,energetic
open.spotify.com/track/1Ym6aMuT5bliaZMC67AmPp,Cherry,Lana Del Rey,74,2017-07-21,0.449,0.534,8.0,-9.493,0.0,0.0494,0.048,0.0011,0.384,0.342,94.261,180902,3,92,art pop,22394347,calm
open.spotify.com/track/2olVm1lHicpveMAo4AUDRB,The Power Of Love,Huey Lewis & The News,74,2006-01-01,0.768,0.829,5.0,-5.109,1.0,0.0313,0.0964,2.92e-05,0.097,0.962,118.773,234333,4,65,album rock,1424479,happy
open.spotify.com/track/1l4iQsOZ5sOXZPMQLvouaB,Coast (feat. Anderson .Paak),Hailee Steinfeld,74,2022-07-29,0.701,0.875,11.0,-4.1,1.0,0.0757,0.0262,7.32e-06,0.137,0.84,111.976,166720,4,73,dance pop,8531641,happy
open.spotify.com/track/7qKXSF8MilgyiL52oq1AA0,Under the Tree,SiM,74,2023-03-04,0.272,0.888,11.0,-1.757,0.0,0.068,0.00413,0.0,0.232,0.637,159.893,121692,4,65,j-poprock,297468,happy
open.spotify.com/track/6luBKkFUt5wTwz7hpLhp12,drive ME crazy!,Lil Yachty,74,2023-01-27,0.492,0.807,10.0,-3.677,0.0,0.0854,0.205,0.00275,0.384,0.477,107.087,229805,4,79,atl hip hop,8888274,energetic
open.spotify.com/track/2qQpFbqqkLOGySgNK8wBXt,FANCY,TWICE,74,2019-04-22,0.697,0.874,5.0,-2.15,0.0,0.0449,0.0122,0.0,0.627,0.775,132.018,213880,4,84,k-pop,17135379,energetic
open.spotify.com/track/6D2TCm4nf5nxAcdGJ7w3QP,Qué Más Pues?,J Balvin,74,2021-09-10,0.903,0.817,8.0,-3.972,1.0,0.095,0.0272,0.000311,0.242,0.732,102.014,217360,4,88,reggaeton,36948049,happy
open.spotify.com/track/3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,Irene Cara,74,1983-11-02,0.572,0.654,7.0,-7.027,0.0,0.0344,0.0058,3.21e-06,0.09,0.399,122.491,237053,4,64,disco,368825,happy
open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,STARGAZING,Travis Scott,74,2018-08-03,0.487,0.789,8.0,-3.69,1.0,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715,4,90,rap,22135465,energetic
open.spotify.com/track/3fNMgjG8yXaSam46swhz7w,KNIGHT CRAWLER (feat. Juice WRLD),Trippie Redd,74,2023-01-20,0.679,0.769,0.0,-3.539,1.0,0.24,0.0537,0.0,0.309,0.424,130.094,177231,4,83,melodic rap,8559916,energetic
open.spotify.com/track/2Fyjjpg03fn7n5cj0Qm380,Karma,Summer Walker,74,2018-10-19,0.593,0.294,1.0,-10.072,0.0,0.0499,0.345,2.03e-05,0.287,0.152,113.847,188907,4,81,pop,4832124,calm
open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,Taylor Swift,74,2019-08-23,0.824,0.624,0.0,-9.728,1.0,0.0827,0.781,0.000189,0.1,0.248,102.012,287267,4,100,pop,71194980,sad
open.spotify.com/track/240audWazVjwvwh7XwfSZE,For the Last Time,$uicideboy$,74,2017-09-05,0.844,0.533,1.0,-9.612,1.0,0.552,0.0735,3.46e-06,0.0953,0.23,140.078,156081,4,87,dark trap,5347787,calm
open.spotify.com/track/29d0nY7TzCoi22XBqDQkiP,Running Up That Hill (A Deal With God) - 2018 Remaster,Kate Bush,74,1985-09-16,0.625,0.533,10.0,-11.903,0.0,0.0596,0.659,0.00266,0.0546,0.139,108.296,300840,4,72,art pop,1659855,sad
open.spotify.com/track/5PtIgP17XrTITTrco3uDOr,People (feat. Ayra Starr & Omah Lay),Libianca,74,2023-03-03,0.559,0.453,10.0,-8.746,0.0,0.0684,0.592,1.23e-05,0.0909,0.622,123.906,184633,5,75,,130844,calm
open.spotify.com/track/4obHzpwGrjoTuZh2DItEMZ,7 Summers,Morgan Wallen,74,2021-01-08,0.466,0.786,0.0,-5.13,1.0,0.0328,0.417,6.1e-05,0.125,0.571,203.903,210507,4,93,contemporary country,5428604,happy
open.spotify.com/track/5y7DaS3jAc9eZzcSOoUIwU,Una Locura,Ozuna,74,2020-09-04,0.714,0.761,5.0,-4.596,0.0,0.0427,0.139,0.00035,0.241,0.906,168.022,230693,4,89,puerto rican pop,36210630,happy
open.spotify.com/track/463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),Dua Lipa,74,2020-10-01,0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,4,88,dance pop,39252855,happy
open.spotify.com/track/4RxdAzEmkPXTiIU6ULLoXh,this is what heartbreak feels like,JVKE,74,2022-09-23,0.707,0.474,1.0,-4.603,1.0,0.0672,0.578,0.0,0.11,0.538,109.991,157636,4,81,modern indie pop,2017497,calm
open.spotify.com/track/0wshkEEcJUQU33RSRBb5dv,BackOutsideBoyz,Drake,74,2022-11-04,0.849,0.433,5.0,-8.434,0.0,0.316,0.0407,0.0,0.388,0.395,142.11,152962,4,97,canadian hip hop,73660940,calm
open.spotify.com/track/1iyvRYYAeuJhrsxTsQW9fh,Peso a Peso,Eladio Carrion,74,2023-03-17,0.469,0.639,10.0,-5.381,0.0,0.32,0.564,0.0,0.11,0.534,172.37,240000,3,88,trap boricua,3265770,sad
open.spotify.com/track/2YWjW3wwQIBLNhxWKBQd16,Lean On (feat. MØ & DJ Snake),Major Lazer,74,2015-11-27,0.723,0.809,7.0,-3.081,0.0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561,4,76,dance pop,6344545,happy
open.spotify.com/track/3VIJBrMpvimHEw5wtPh2wB,Money,The Drums,74,2011-01-01,0.603,0.918,4.0,-6.652,0.0,0.0641,0.216,0.146,0.284,0.452,102.473,233639,4,65,brooklyn indie,776751,energetic
open.spotify.com/track/3k9PtGmPNnQtt32TKWm6f3,Basti Ka Hasti,MC STAN,74,2022-02-18,0.726,0.624,9.0,-7.741,1.0,0.382,0.156,0.0,0.601,0.421,139.594,195429,4,71,desi hip hop,2035052,calm
open.spotify.com/track/3i5qVV8azKqGFK4Gzdt5YS,If You Want Love,NF,74,2017-10-06,0.551,0.386,0.0,-10.22,1.0,0.132,0.659,0.0,0.125,0.245,116.409,199387,1,83,hip hop,8179362,calm
open.spotify.com/track/04cMUwER7r2VwqMCj4kYJ9,Devil Eyes,ZODIVK,74,2022-01-28,0.73,0.757,2.0,-7.379,1.0,0.0989,0.00189,0.833,0.157,0.259,102.378,136652,4,63,drift phonk,27204,calm
open.spotify.com/track/0KYvs7DKC7Cl5IHmwpP13f,Override,KSLV Noh,74,2021-08-27,0.688,0.761,4.0,-4.607,0.0,0.163,0.00477,0.41,0.175,0.536,111.014,114625,4,70,drift phonk,301523,calm
open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37,The Archer,Taylor Swift,74,2019-08-23,0.292,0.574,0.0,-9.375,1.0,0.0401,0.12,0.00569,0.0663,0.166,124.344,211240,4,100,pop,71194980,sad
open.spotify.com/track/3rmqNsOiGqqvFNTmGlzl4R,Ta Ta Ta,Bayanni,74,2022-08-24,0.735,0.592,1.0,-11.208,1.0,0.0534,0.0661,0.522,0.125,0.603,104.065,159426,4,61,nigerian pop,38851,calm
open.spotify.com/track/1xaTREM89RbIxkcjlpf4Uw,Heaven Knows I'm Miserable Now - 2011 Remaster,The Smiths,74,1984,0.609,0.759,6.0,-4.862,1.0,0.0276,0.028,0.0,0.183,0.774,114.045,215760,4,77,madchester,3993059,happy
open.spotify.com/track/28IEbk5a7twNTbUEvWslUb,Paralyzer,Finger Eleven,74,2007-01-01,0.644,0.939,11.0,-3.486,0.0,0.0456,0.157,0.0,0.233,0.861,106.031,208107,4,61,alternative metal,658527,happy
open.spotify.com/track/6clDsO8HwhHEgJDDp88VdL,Two Tens (feat. Anderson .Paak),Cordae,74,2023-01-25,0.603,0.546,4.0,-7.525,0.0,0.35,0.194,2.68e-06,0.0783,0.667,87.99,152372,4,69,dmv rap,1902555,calm
open.spotify.com/track/4d1CG5ei1E2vGbvmgf5KKv,This Love (Taylor’s Version),Taylor Swift,74,2022-05-06,0.47,0.494,4.0,-8.672,1.0,0.0349,0.302,0.0,0.0672,0.0524,144.039,250100,4,100,pop,71194980,sad
open.spotify.com/track/0faXHILILebCGnJBPU6KJJ,The Diary of Jane - Single Version,Breaking Benjamin,74,2006-01-01,0.392,0.964,10.0,-4.441,0.0,0.0644,7.13e-05,0.0387,0.106,0.269,167.024,200547,4,72,alternative metal,4271864,energetic
open.spotify.com/track/04vzhKfl5HtPEgrdZJCZ7L,Bagulho Louco,Mc Paiva ZS,74,2022-01-25,0.531,0.464,0.0,-9.882,0.0,0.346,0.814,1.57e-06,0.133,0.643,170.085,124238,4,78,funk carioca,1898347,calm
open.spotify.com/track/5z6xHjCZr7a7AIcy8sPBKy,Smooth Criminal,Alien Ant Farm,74,2001-01-01,0.653,0.964,9.0,-4.261,0.0,0.0582,0.00316,0.00512,0.144,0.87,126.928,209267,4,61,alternative metal,757303,happy
open.spotify.com/track/1tm7c4V0kqLiN0XPVnoUcT,Runnin' Thru the 7th with My Woadies,$uicideboy$,74,2015-09-15,0.686,0.621,11.0,-7.243,1.0,0.187,0.0656,0.000221,0.139,0.187,112.082,205766,4,87,dark trap,5347787,energetic
open.spotify.com/track/7bqg7RANz4RaboN0Ga1Miq,All Nighter,Tiësto,74,2023-03-09,0.756,0.921,11.0,-6.196,0.0,0.0508,0.0386,0.0546,0.327,0.384,124.981,134880,4,86,big room,6816046,energetic
open.spotify.com/track/0BV0AYGLVlu2SdjN3J9twp,Fed Up,Ghostemane,74,2020-10-21,0.849,0.758,8.0,-7.498,1.0,0.256,0.499,0.695,0.147,0.0684,115.058,151625,4,73,dark trap,3093487,calm
open.spotify.com/track/1JO1xLtVc8mWhIoE3YaCL0,Happy Together,The Turtles,74,1967,0.584,0.367,6.0,-9.638,0.0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,176293,4,60,bubblegum pop,540950,calm
open.spotify.com/track/4qDpLaFGf5ampf2DXD2TMA,Where You Are,John Summit,74,2023-03-03,0.56,0.832,9.0,-6.432,0.0,0.0363,0.00953,0.00541,0.546,0.0818,126.0,236000,4,69,edm,128425,energetic
open.spotify.com/track/2fpTRcMLt4aKlqULOwuXUP,Shmunk (feat. YoungBoy Never Broke Again),Yeat,74,2023-02-24,0.744,0.647,7.0,-7.301,0.0,0.111,0.0204,0.000116,0.156,0.096,141.929,229800,4,85,pluggnb,2145775,energetic
open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,Swang,Rae Sremmurd,74,2016-08-12,0.681,0.314,8.0,-9.319,1.0,0.0581,0.2,9.82e-06,0.1,0.166,139.992,208120,4,74,hip hop,7107922,calm
open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC,Candy Paint,Post Malone,74,2018-04-27,0.664,0.667,4.0,-5.941,1.0,0.154,0.64,1.22e-06,0.0753,0.381,180.064,227533,4,89,dfw rap,40179245,energetic
open.spotify.com/track/63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,Al Green,74,1972,0.756,0.401,7.0,-10.702,0.0,0.0526,0.582,0.011,0.0541,0.514,101.954,199396,4,66,classic soul,1778389,calm
open.spotify.com/track/7ArVzlFsFsQXNseVXmdOyk,NVMD,Denise Julia,74,2022-02-04,0.758,0.674,6.0,-4.533,1.0,0.108,0.0903,0.0,0.0902,0.424,97.977,181224,4,59,,81755,happy
open.spotify.com/track/4AwJSk491AvHk2AAJReGzZ,Let Me Go,Daniel Caesar,74,2023-02-10,0.601,0.481,7.0,-8.366,0.0,0.0634,0.689,0.0033,0.109,0.484,152.994,216524,4,79,canadian contemporary r&b,3908397,calm
open.spotify.com/track/0pUVeEgZuNyFzIMKp67RbS,Eyes Without A Face,Billy Idol,74,1983-11-01,0.391,0.815,9.0,-6.197,1.0,0.0518,0.0177,0.00226,0.276,0.647,84.383,299240,4,71,album rock,1630798,energetic
open.spotify.com/track/5qII2n90lVdPDcgXEEVHNy,Sunday Morning,Maroon 5,74,2002,0.608,0.768,0.0,-5.227,1.0,0.0475,0.0913,0.0,0.0629,0.809,88.059,244880,4,87,pop,40101393,happy
open.spotify.com/track/6wfb4nI2Vih263JqC8WSoW,M.,Anıl Emre Daldal,74,2020-12-04,0.575,0.366,1.0,-13.644,0.0,0.0281,0.568,0.957,0.129,0.444,100.004,223750,4,62,turkish alternative rock,149961,calm
open.spotify.com/track/72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,74,2017-04-07,0.653,0.658,2.0,-6.428,1.0,0.0304,0.0215,1.66e-06,0.0939,0.219,99.99,221507,4,81,dance pop,20031847,energetic
open.spotify.com/track/7ajpbW6tBpqUI9foCtwlLw,祝福,YOASOBI,74,2022-10-01,0.553,0.958,4.0,-3.159,0.0,0.073,0.0186,3.08e-05,0.297,0.541,170.045,196235,4,76,j-pop,5157986,energetic
open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW,Vete,Bad Bunny,74,2020-02-29,0.886,0.672,1.0,-4.394,1.0,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024,4,98,reggaeton,67091189,happy
open.spotify.com/track/40uMIn2zJLAQhNXghRjBed,Motley Crew,Post Malone,74,2021-07-09,0.797,0.631,3.0,-3.818,0.0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,184213,4,89,dfw rap,40179245,happy
open.spotify.com/track/6w8pFOKn42O418qwcQElZ3,Waves,Dean Lewis,74,2019-03-22,0.518,0.729,11.0,-7.193,0.0,0.0452,0.183,0.0,0.0643,0.343,156.879,240013,4,78,australian pop,2492644,happy
open.spotify.com/track/4k7x3QKrc3h3U0Viqk0uop,Rosyln,Various Artists,74,2009-10-09,0.329,0.277,10.0,-13.111,0.0,0.0302,0.971,0.024,0.0971,0.121,159.719,289560,3,0,,1873341,sad
open.spotify.com/track/6Tguhaf2uAe6OjRLsR2Tql,3 Headed Goat (feat. Lil Baby & Polo G),Lil Durk,74,2020-05-08,0.846,0.48,8.0,-8.618,0.0,0.359,0.269,0.0,0.0989,0.419,143.029,169532,4,84,chicago drill,5333081,calm
open.spotify.com/track/1wcr8DjnN59Awev8nnKpQ4,Drunk-Dazed,ENHYPEN,74,2021-04-26,0.599,0.869,5.0,-5.174,0.0,0.0618,0.000707,0.0,0.0911,0.453,132.889,193260,4,76,anime,5292562,energetic
open.spotify.com/track/6udC4b4jOSnHb9ItnXgKLR,Saibo,Sachin-Jigar,74,2011-03-28,0.619,0.429,2.0,-7.867,1.0,0.028,0.738,1.35e-05,0.136,0.545,90.058,195253,4,74,desi pop,1345586,calm
open.spotify.com/track/4kfjA6WfgKBt7I7YKuDCkU,Blue Jeans,GANGGA,74,2020-06-05,0.639,0.297,7.0,-11.18,1.0,0.0334,0.938,0.0839,0.18,0.292,113.989,211483,3,62,indonesian lo-fi pop,333243,calm
open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,11 PM,Maluma,74,2019-05-17,0.777,0.712,10.0,-4.84,1.0,0.277,0.217,0.0,0.091,0.68,95.692,175733,4,85,reggaeton,33547006,happy
open.spotify.com/track/45hOioMDJktr86iKDHC8gr,Girlfriend,Avril Lavigne,74,2007-04-17,0.56,0.959,7.0,-2.433,1.0,0.102,0.000722,0.000221,0.209,0.669,163.983,216600,4,77,canadian pop,9714826,energetic
open.spotify.com/track/6L4XGeAdRRC32vVJpp8MdM,Face 2 Face,Juice WRLD,74,2022-12-15,0.711,0.72,9.0,-4.532,1.0,0.0308,0.0948,0.0,0.101,0.437,155.997,124558,4,90,chicago rap,28492575,happy
open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,74,2016-06-24,0.502,0.786,9.0,-4.378,0.0,0.317,0.255,0.0,0.65,0.739,169.021,243491,4,87,hip hop,13346157,energetic
open.spotify.com/track/4mc3rUoMwwiNTHA4al9nNd,Fallen,Lola Amour,74,2021-06-25,0.652,0.76,6.0,-4.098,0.0,0.0406,0.221,9.09e-05,0.147,0.615,98.079,201807,4,62,opm,375518,energetic
